pf,m,PKI,DPKI_Lower,DPKI_Upper,DPKI_Mean
0.08333333333333333,8,0.9058994708994709,0.9826542445733494,0.9874137780557862,0.9850340113145678
0.1,8,0.8894285714285715,0.9826542364219936,0.9874137710882104,0.985034003755102
0.11666666666666667,8,0.8729576719576719,0.9826542105879924,0.9874137490059479,0.9850339797969702
0.13333333333333333,8,0.8564867724867725,0.9826541409473978,0.9874136894788833,0.9850339152131405
0.15,8,0.840015873015873,0.9826539748236693,0.9874135474803272,0.9850337611519983
0.16666666666666666,8,0.8235449735449736,0.982653614661375,0.9874132396218717,0.9850334271416233
0.18333333333333332,8,0.807074074074074,0.9826528914772993,0.9874126214590259,0.9850327564681626
0.2,8,0.7906031746031746,0.9826515279224813,0.9874114559142534,0.9850314919183674
0.21666666666666667,8,0.7741322751322751,0.982649088535038,0.9874093707447701,0.985029229639904
0.23333333333333334,8,0.7576613756613756,0.982644914511565,0.9874058027616066,0.9850253586365858
0.25,8,0.7411904761904762,0.9826380400759868,0.9873999262824317,0.9850189831792092
0.26666666666666666,8,0.7247195767195768,0.9826270872815763,0.9873905630708608,0.9850088251762186
0.2833333333333333,8,0.7082486772486772,0.9826101358488032,0.9873760707751132,0.9849931033119582
0.3,8,0.6917777777777777,0.9825845644254029,0.9873542066222162,0.9849693855238095
0.31666666666666665,8,0.6753068783068783,0.9825468594655508,0.9873219628405506,0.9849344111530507
0.3333333333333333,8,0.6588359788359789,0.9824923877761979,0.9872753699594218,0.9848838788678098
0.35,8,0.6423650793650794,0.9824151286887096,0.9872092637513413,0.9848121962200255
0.36666666666666664,8,0.6258941798941798,0.982307361804464,0.9871170111192586,0.9847121864618613
0.3833333333333333,8,0.6094232804232804,0.9821593063555188,0.9869901896656087,0.9845747480105638
0.4,8,0.5929523809523809,0.9819587084297724,0.9868182149987991,0.9843884617142857
0.4166666666666667,8,0.5764814814814814,0.981690372627366,0.9865879090425145,0.9841391408349403
0.43333333333333335,8,0.560010582010582,0.9813356350943679,0.9862830017609979,0.9838093184276829
0.45,8,0.5435396825396825,0.9808717752117901,0.985883557908533,0.9833776665601616
0.4666666666666667,8,0.527068783068783,0.9802713633173018,0.9853653198391193,0.9828183415782106
0.48333333333333334,8,0.5105978835978835,0.9795015414555492,0.9846989573208511,0.9821002493882002
0.5,8,0.49412698412698414,0.9785232330445413,0.9838492159350507,0.981186224489796
0.5166666666666666,8,0.4776560846560847,0.9772902753905106,0.9827739571223164,0.9800321162564135
0.5333333333333333,8,0.4611851851851852,0.9757484663420143,0.9814230851063855,0.9785857757241999
